movieID|title|year|original_language|runtime|overview|poster_URL|box_office|budget|tmdb_popularity|imdb_rating|imdb_rating_votes
7118|Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa)|1987|ja|121|On a future Earth; war between the Kingdom of Honneamise and its rival; The Republic; is inevitable. As evolving technology creates new ways to wage war; a small group seeks to propel mankind into space in their world’s first spaceflight program. For astronaut candidate Shirotsugh Lhadatt; it’s a personal odyssey as he grows from an aimless young man into a leader willing to put everything on the line in order to move the human race forward and away from the brink of Armageddon.|https://image.tmdb.org/t/p/w1280/h5naABij9ghj6CLcpBYBkxMGYGX.jpg|0|8000000|17|7|5679
7121|Adam's Rib|1949|en|101|When a woman attempts to kill her uncaring husband; prosecutor Adam Bonner gets the case. Unfortunately for him his wife Amanda (who happens to be a lawyer too) decides to defend the woman in court. Amanda uses everything she can to win the case and Adam gets mad about it. As a result; their perfect marriage is disturbed by everyday quarrels.|https://image.tmdb.org/t/p/w1280/k9gT6d2sDT9Jd4dvzHowTt3l6Zg.jpg|9470000|1728000|10|7|22700
7122|King of Hearts|1966|fr|102|An ornithologist mistaken for an explosives expert is sent alone into a small French town during WWI to investigate a garbled report from the resistance about a bomb which the departing Germans have set to blow up a weapons cache.|https://image.tmdb.org/t/p/w1280/hpLirLejElkMbBtmgLMofcZCr0E.jpg|0|0|6|7|4291
7123|Naked Lunch|1991|en|115|Blank-faced bug killer Bill Lee and his dead-eyed wife; Joan; like to get high on Bill's pest poisons while lounging with Beat poet pals. After meeting the devilish Dr. Benway; Bill gets a drug made from a centipede. Upon indulging; he accidentally kills Joan; takes orders from his typewriter-turned-cockroach; ends up in a constantly mutating Mediterranean city and learns that his hip friends have published his work -- which he doesn't remember writing.|https://image.tmdb.org/t/p/w1280/u01kh5jKUWjhom76mguRqUgdvja.jpg|2641357|16000000|14|6|55923
7124|Grass|1999|en|80|Marijuana is the most controversial drug of the 20th Century. Smoked by generations to little discernible ill effect; it continues to be reviled by many governments on Earth. In this Genie Award-winning documentary veteran Canadian director Ron Mann and narrator Woody Harrelson mix humour and historical footage together to recount how the United States has demonized a relatively harmless drug.|https://image.tmdb.org/t/p/w1280/hkWa0nrel8a1I5xDNHOX8S5q4zu.jpg|0|0|2|7|3617
7125|Spring Forward|1999|en|110|Trying to put himself back together after serving prison time for robbery; Paul takes a job as a parks employee in a small Connecticut town. His co-worker; Murph; a generation older than Paul; is dealing with his own issues; chiefly the the impending death of his very ill gay son. After the men have a run-in with local snob Frederickson; Murph's age and experience starts to temper Paul's fiery nature; as the younger man begins to embrace his new life.|https://image.tmdb.org/t/p/w1280/id2pAgtG5dNS7lguTpXbhCq9l3g.jpg|0|0|2|7|1496
7127|Run|1991|en|91|While conveying a Porsche from Boston to Atlantic City; student Charlie has to make a stop due to engine trouble. Mistaken as rich; he's invited to a big poker game -- and wins big time. However Denny Halloran; son of a mighty mobster; is a bad loser and starts a fight. But he's also a bad fighter: he falls on his head and is dead. Now Charlie's in trouble; after he flees Halloran's father puts a reward on his head. Even the police won't help him against the mighty man... so Charlie has to run for his life.|https://image.tmdb.org/t/p/w1280/w4sxXgXpALEDFexRZE9cb3j8bb2.jpg|4409328|16000000|4|6|3102
7131|Summer Place; A|1959|en|130|A self-made businessman rekindles a romance with a former flame while their two teenage children begin a romance of their own with drastic consequences for both couples.|https://image.tmdb.org/t/p/w1280/escHRIldvNphvBnxMcn6ybaJId0.jpg|0|0|5|6|3763
7132|Night at the Opera; A|1935|en|96|The Marx Brothers take on high society and the opera world to bring two lovers together. A sly business manager and two wacky friends of two opera singers help them achieve success while humiliating their stuffy and snobbish enemies.|https://image.tmdb.org/t/p/w1280/A4YDGfJwaG7aMxDVrVJsOHJ7ufK.jpg|0|0|9|7|34447
7134|Element of Crime; The (Forbrydelsens Element)|1984|da|104|Fisher; an ex-detective; decides to take one final case when a mysterious serial killer claims the lives of several young girls. Fisher; unable to find the culprit; turns to Osbourne; a writer who was once respected for his contributions to the field of criminology. Fisher begins to use Osbourne's technique; which involves empathizing with serial killers; however; as the detective becomes increasingly engrossed in this method; things take a disturbing turn.|https://image.tmdb.org/t/p/w1280/sfg5KUOdR4bfoPiDf63LVG7mlfw.jpg|0|0|8|6|11145
7137|Cooler; The|2003|en|101|Bernie works at a Las Vegas casino; where he uses his innate ability to bring about misfortune in those around him to jinx gamblers into losing. His imposing boss; Shelly Kaplow; is happy with the arrangement. But Bernie finds unexpected happiness when he begins dating attractive waitress Natalie Belisario.|https://image.tmdb.org/t/p/w1280/gq3cZxo7SS6HAXdaxObLIyw9N1r.jpg|10400000|4000000|7|6|35295
7139|In America|2002|en|105|A family of Irish immigrants adjusts to life on the mean streets of Hell's Kitchen while also grieving the death of a child.|https://image.tmdb.org/t/p/w1280/cUhMjWQyyApA0pFinogCsE2wy8g.jpg|0|0|9|7|44081
7141|My Flesh and Blood|2003|en|83|My Flesh and Blood is a 2003 documentary film by Jonathan Karsh chronicling a year in the life of the Tom family. The Tom family is notable as the mother; Susan; adopted eleven children; most of whom had serious disabilities or diseases. The film itself is notable for handling the sensitive subject matter in an unsentimental way that is more uplifting than one might expect.|https://image.tmdb.org/t/p/w1280/iCRjWeLdP0jMMvq9H09Yu5rvIVi.jpg|0|0|1|8|1759
7142|Honey|2003|en|94|Honey Daniels dreams of making a name for herself as a hip-hop choreographer. When she's not busy hitting downtown clubs with her friends; she teaches dance classes at a nearby community center in Harlem; N.Y.; as a way to keep kids off the streets. Honey thinks she's hit the jackpot when she meets a hotshot director casts her in one of his music videos. But; when he starts demanding sexual favors from her; Honey makes a decision that will change her life.|https://image.tmdb.org/t/p/w1280/xyqsfWcjC9TQZjGn2NLspL5YoJ4.jpg|62646763|18000000|15|5|47134
7143|Last Samurai; The|2003|en|154|Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare; which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade; Algren decides to become an ultimate warrior himself and to fight for their right to exist.|https://image.tmdb.org/t/p/w1280/lsasOSgYI85EHygtT5SvcxtZVYT.jpg|456758981|140000000|37|7|465191
7147|Big Fish|2003|en|125|Throughout his life Edward Bloom has always been a man of big appetites; enormous passions and tall tales. In his later years; he remains a huge mystery to his son; William. Now; to get to know the real man; Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.|https://image.tmdb.org/t/p/w1280/tjK063yCgaBAluVU72rZ6PKPH2l.jpg|123218424|70000000|18|8|455808
7149|Something's Gotta Give|2003|en|128|Harry Sanborn is an aged music industry exec with a fondness for younger women like Marin; his latest trophy girlfriend. Things get a little awkward when Harry suffers a heart attack at the home of Marin's mother; Erica. Left in the care of Erica and his doctor; a love triangle starts to take shape.|https://image.tmdb.org/t/p/w1280/4fQJjwbDf1KELvJJMcmAV6AxJdH.jpg|266728738|80000000|17|6|127708
7150|Stuck on You|2003|en|118|In Martha's Vineyard; Mass.; conjoined twins Walt and Bob Tenor make the best of their handicap by being the fastest grill cooks in town. While outgoing Walt hopes to one day become a famous actor; shy Bob prefers to stay out of the spotlight. When a fading Hollywood actress; Cher; decides to get her show "Honey and the Beaze" cancelled; she hires Walt -- and his brotherly appendage -- as her costars. But their addition surprisingly achieves the opposite.|https://image.tmdb.org/t/p/w1280/gUbNzcIdKCoqp9amNFpFQfpBzrB.jpg|65784503|55000000|10|5|54821
7151|Girl with a Pearl Earring|2003|en|100|This film; adapted from a work of fiction by author Tracy Chevalier; tells a story about the events surrounding the creation of the painting "Girl With A Pearl Earring" by 17th century Dutch master Johannes Vermeer. A young peasant maid working in the house of painter Johannes Vermeer becomes his talented assistant and the model for one of his most famous works.|https://image.tmdb.org/t/p/w1280/AdomZBdFbu3tt0UCr4lR58SdXHr.jpg|31466789|0|20|6|82037
7153|Lord of the Rings: The Return of the King; The|2003|en|201|Aragorn is revealed as the heir to the ancient kings as he; Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile; Frodo and Sam take the ring closer to the heart of Mordor; the dark lord's realm.|https://image.tmdb.org/t/p/w1280/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg|1118888979|94000000|99|9|1950159
7154|Mona Lisa Smile|2003|en|117|Katherine Watson is a recent UCLA graduate hired to teach art history at the prestigious all-female Wellesley College; in 1953. Determined to confront the outdated mores of society and the institution that embraces them; Katherine inspires her traditional students; including Betty and Joan; to challenge the lives they are expected to lead.|https://image.tmdb.org/t/p/w1280/bg0VKsXnLjIZ0cHmZHZLs9gzrvm.jpg|0|65000000|20|6|89414
7155|Calendar Girls|2003|en|108|Members of a Yorkshire branch of the Women's Institute cause controversy when they pose nude for a charity calendar.|https://image.tmdb.org/t/p/w1280/yy2cPwrnUquMCmShrf8TbYu6emd.jpg|96542059|10000000|11|6|27811
7156|Fog of War: Eleven Lessons from the Life of Robert S. McNamara; The|2003|en|107|Using archival footage; cabinet conversation recordings; and an interview of the 85-year-old Robert McNamara; The Fog of War depicts his life; from working as a WWII whiz-kid military officer; to being the Ford Motor Company's president; to managing the Vietnam War as defense secretary for presidents Kennedy and Johnson.|https://image.tmdb.org/t/p/w1280/m1dEnkrdJGBSLeAyJepuGrU9sNI.jpg|0|0|13|8|24855
7158|House of Sand and Fog|2003|en|126|Behrani; an Iranian immigrant buys a California bungalow; thinking he can fix it up; sell it again; and make enough money to send his son to college. However; the house is the legal property of former drug addict Kathy. After losing the house in an unfair legal dispute with the county; she is left with nowhere to go. Wanting her house back; she hires a lawyer and befriends a police officer. Neither Kathy nor Behrani have broken the law; so they find themselves involved in a difficult moral dilemma.|https://image.tmdb.org/t/p/w1280/ol3qMk1NYw1pma49FXSz9SUja4d.jpg|16942795|16500000|15|7|71856
7160|Monster|2003|en|109|An emotionally scarred highway drifter shoots a sadistic trick who rapes her; and ultimately becomes the United States' first female serial killer.|https://image.tmdb.org/t/p/w1280/aevmNtJCNG4ZlfEeEGZ79frMUes.jpg|60378584|8000000|26|7|159996
7161|Cheaper by the Dozen|2003|en|98|The Baker brood moves to Chicago after patriarch Tom gets a job coaching football at Northwestern University; forcing his writer wife; Mary; and the couple's 12 children to make a major adjustment. The transition works well until work demands pull the parents away from home; leaving the kids bored -- and increasingly mischievous.|https://image.tmdb.org/t/p/w1280/afclGGoQslTYFTnyW1LRMtJMiBp.jpg|190212113|40000000|18|5|107927
7162|Cold Mountain|2003|en|154|In this classic story of love and devotion set against the backdrop of the American Civil War; a wounded Confederate soldier named W.P. Inman deserts his unit and travels across the South; aiming to return to his young wife; Ada; who he left behind to tend their farm. As Inman makes his perilous journey home; Ada struggles to keep their home intact with the assistance of Ruby; a mysterious drifter sent to help her by a kindly neighbor.|https://image.tmdb.org/t/p/w1280/32MsALfK6shuSopCrFjSNoxDc5p.jpg|173013509|79000000|22|7|154820
7163|Paycheck|2003|en|119|Michael Jennings is a genius who's hired – and paid handsomely – by high-tech firms to work on highly sensitive projects; after which his short-term memory is erased so he's incapable of breaching security. But at the end of a three-year job; he's told he isn't getting a paycheck and instead receives a mysterious envelope. In it are clues he must piece together to find out why he wasn't paid – and why he's now in hot water.|https://image.tmdb.org/t/p/w1280/icoa6KslkhXKnxLreZ6vXnDimpQ.jpg|95427515|60000000|12|6|112604
7164|Peter Pan|2003|en|113|In stifling Edwardian London; Wendy Darling mesmerizes her brothers every night with bedtime tales of swordplay; swashbuckling and the fearsome Captain Hook. But the children become the heroes of an even greater story; when Peter Pan flies into their nursery one night and leads them over moonlit rooftops through a galaxy of stars and to the lush jungles of Neverland.|https://image.tmdb.org/t/p/w1280/cN4Tb2WDhwJMlYLU9vKctunx4rg.jpg|121975011|100000000|22|6|79260
7165|Company; The|2003|en|112|Ensemble drama centered around a group of ballet dancers; with a focus on one young dancer who's poised to become a principal performer.|https://image.tmdb.org/t/p/w1280/ivmlrYB3adlShuvwXhRETsVBB0z.jpg|2281585|15000000|6|6|6790
