crewID,Name,birth_year,end_year
nm1877660,Tim DeLaughter,1965,
nm1163667,Steve Callaghan,1968,
nm0532235,Seth MacFarlane,1973,
nm0097504,Alex Borstein,1971,
nm0585086,Pete Michels,1964,
nm0793804,Peter Shin,,
nm0958412,David Zuckerman,1962,
nm0417505,Gary Janetti,1966,
nm0792148,Chris Sheridan,1967,
nm0482697,Siu-Lam Tang,,
nm0482647,Kwok-Hung Lam,1958,
nm0165560,Paul B. Clay,1943,
nm0906414,Tommy Wai,,
nm0874866,Nicholas Tse,1980,
nm0943079,Daniel Wu,1974,
nm0950701,Alan Yuen,,
nm0811607,Solon So,,
nm0786568,Blanche Sewell,1898,1949
nm0928816,Brett Wiley,,
nm0564587,John McCain,1936,2018
nm1527186,Ken Adelman,,
nm0038781,John Ashcroft,1942,
nm1942425,Susannah Shipman,,
nm0589217,Robert Miller,,
nm0767044,Étienne Sauret,,
nm1742616,May Ying Welsh,,
nm0649046,Deobia Oparei,1971,
nm1709264,Dave Callaham,,
nm1183149,Edgar Ramírez,1977,
nm0007825,Rizz Abbasi,,
nm0742580,Adam Rosenfelt,,
nm0197855,John Francis Daley,1985,
nm1301035,Rob McKittrick,1973,
nm1299657,Robert O. Green,,
nm0580890,Stavros Merjos,,
nm0726483,Jay Rifkin,1955,
nm0161285,Peter Chung,1961,
nm0593306,Eddy Mitchell,1942,
nm0350734,Fiona Gélin,1962,
nm0903598,Herma Vos,,
nm0422252,Alain Jessua,1932,2017
nm0337541,Paul Gégauff,1922,1983
nm0480467,Kelliann Ladd,,
nm1552063,Virginia Korus Spragg,,
nm0331577,Luke Goss,1968,
nm0682063,Jim Piddock,,
nm1749384,Makoto Sigma,,
nm0368068,Reika Hashimoto,1980,
nm1749002,Gen Sekiguchi,,
nm1751824,Taku Tada,,
nm1749204,Ryôichi Fukuyama,,
nm1749305,Hiroyuki Taniguchi,,
nm0793724,James Shimoji,,
nm0717130,Wolfgang Reichmann,1932,1991
nm0783848,Willy Semmelrogge,1923,1984
nm0127253,Georg Büchner,1813,1837
nm0005860,Jörg Schmidt-Reitwein,1939,2023
nm0013037,Shohreh Aghdashloo,1952,
nm0063571,Kate Beahan,1974,
nm0777881,Robert Schwentke,1968,
nm1618225,Peter A. Dowling,,
nm0972040,Pamela Pettler,,
nm0425843,Mike Johnson,,
nm0335022,Carlos Grangel,,
nm0912938,Marc Warren,1967,
nm0591994,Lexi Alexander,1974,
nm1471990,Dougie Brimson,,
nm0791285,Josh Shelov,,
nm0698133,Gigi Pritzker,,
nm1583671,Vince Locke,,
nm0647939,Josh Olson,,
nm1263280,Barney Clark,1993,
nm0842596,Jeremy Swift,1960,
nm1412815,James Paxton,,
nm1738584,Allie Mickelson,,
nm1707307,Gerald Clarke,,
nm0757327,Takahiro Sakurai,1974,
nm0634602,Tetsuya Nomura,1970,
nm1481959,Takeshi Nozue,,
nm1081992,Kazushige Nojima,1964,
nm1638748,Brian Gray,1980,
nm0457592,Yoshinori Kitase,,
nm1040365,Brandon T. Jackson,1984,
nm0211965,Nicolas De Toth,,
nm0954679,David Zelon,,
nm0503060,Stephanie Leonidas,1984,
nm0117339,Rob Brydon,1965,
nm0571098,Dave McKean,1963,
nm0602098,Simon Moorhead,,
nm1163210,Iain Ballamy,,
nm0790485,Antony Shearn,,
nm0443153,Peter Kay,1973,
nm0101508,Steve Box,1967,
nm0421127,Claire Jennings,,
nm1157358,Michelle Monaghan,1976,
nm0356539,Brett Halliday,1904,1977
nm0004344,Michael Barrett,1970,
nm15596566,Oh Jung-Wan,,
nm1116906,Kim Yeong-cheol,1953,
nm1058565,Hwang Jung-min,1970,
nm15596559,Jung Doo Hong,,
nm9461976,Dong-Cheol Kim,,
nm15601075,Kim Jee Woon,,
nm15595454,Lee Eugene-I,,
nm0843772,Grazyna Szapolowska,1953,
nm0412652,Stefania Iwinska,1928,1988
nm0010627,Witold Adamek,1945,2017
nm0522848,Warren Low,1905,1989
nm0528705,Jeffrey Lynn,1909,1995
nm0276019,Rachel Field,1894,1942
nm0865651,Hubert Toint,1955,
nm0767012,Hubert Sauper,1966,
nm0016475,Barbara Albert,1970,
nm0345116,Martin Gschlacht,1969,
nm0561097,Edouard Mauriat,,
nm0429936,Eric Jordan,,
nm1970058,Hringur Ingvarsson,1999,
nm1872855,Spencer Wilding,1972,
nm0797614,Ingvar Sigurdsson,1963,
nm0078566,Andrew Rai Berzins,,
nm0357861,Gary Hamilton,,
nm0163368,Liam Clancy,1935,2009
nm0480402,Susan Lacy,,
nm0908372,Anthony Wall,,
nm0065493,Kuno Becker,1978,
nm1449019,Mike Jefferies,,
nm1171743,Adrian Butchart,,
nm0810661,Reed Smoot,1947,
nm1497265,Jennifer Weiner,1970,
nm0255353,Lisa Ellzey,,
nm0271770,Carol Fenelon,,
nm0680272,Britta Phillips,,
nm0997240,Owen Kline,1991,
nm1231965,Charlie Corwin,,
nm1680555,Clara Markowicz,,
nm0652223,Diana Ossana,1949,
nm0719637,Jeremy Renner,1971,
nm0193524,Thomas Curtis,1991,
nm1538319,Clara Bingham,,
nm1546016,Laura Leedy,,
nm0381416,Grant Heslov,1963,
nm0660518,Jim Papoulis,,
nm0084304,Jim Bissell,1951,
nm0934019,Richard Wilson,1984,
nm0384825,John Hillcoat,1961,
nm0147022,Nick Cave,1957,
nm0642756,Jackie O'Sullivan,,
nm0919991,Tom Welling,1977,
nm1192254,Maggie Grace,1983,
nm1154986,DeRay Davis,,
nm0419169,Jon Jashni,,
nm0465740,Eric Kopeloff,,
nm1396395,Tom Lassally,,
nm1642653,Alberto Reyes,,
nm0505828,James S. Levine,,
nm0175726,Steve Conrad,1968,
nm0005531,Donnie Wahlberg,1969,
nm0005238,Beverley Mitchell,1981,
nm1065281,Franky G,1965,
nm0891275,Emmanuelle Vaugier,1976,
nm1135423,Darren Lynn Bousman,1979,
nm0090867,Kristina Boden,,
nm1034965,Bryan Greenberg,1978,
nm0314358,Claudia Gerini,1971,
nm3662893,Natalia Barcelò,,
nm0232746,Margaret Mazzantini,1961,
nm1561561,Tad Hilgenbrink,1981,
nm0444223,Arielle Kebbel,1985,
nm1489118,Jason Earles,1977,
nm1684426,Brad Riddell,,
nm1126340,Ryunosuke Kamiki,1993,
nm1185734,Hiroyuki Miyasako,1970,
nm0032929,Hiroshi Aramata,,
nm1960098,Mitsuhiko Sawamura,,
nm2350209,Takehiko Itakura,,
nm1220175,Romesh Aluwihare,,
nm0798065,Virginie Besson-Silla,,
nm1166319,Nathaniel Méchaly,1972,
nm0531924,Scott MacDonald,,
nm1666018,Anthony Swofford,1970,
nm0298427,Randy Fullmer,1950,2023
nm0448208,Mark Kennedy,,
nm1943855,Ron J. Friedman,,
nm1201710,Ron Anderson,,
nm0354327,Celia Haining,,
nm0834282,Gary Stretch,1965,
nm1527905,Toby Kebbell,1982,
nm0938176,Stuart Wolfenden,1970,
nm0378591,Mark Herbert,,
nm0416869,Aphex Twin,1971,
nm0169299,Danny Cohen,,
nm0221745,Natalie Dessay,1965,
nm0137228,Christian Carion,1963,
nm0368135,Jimmie Haskell,1936,2016
nm0165493,William F. Claxton,1914,1996
nm0391047,Don Holliday,,
nm0443934,Gene R. Kearney,1930,1979
nm0102936,Russell Braddon,1921,1995
nm0528121,A.C. Lyles,1918,2013
nm0758825,Elina Salo,1936,
nm0631741,Esko Nikkari,1938,2006
nm0896801,Vesa Vierikko,1956,
nm0875236,Toshitada Tsuchiya,,
nm0386179,Mikijirô Hira,1933,2016
nm0441351,Gô Katô,1938,2018
nm0454123,Toshie Kimura,,
nm0331471,Hideo Gosha,1929,1992
nm0793048,Eizaburô Shiba,,2022
nm0457228,Gin'ichi Kishimoto,,2007
nm0204129,Adam 'Tex' Davis,,
nm0426440,Bill Johnson,,
nm1315378,Kayvan Novak,1978,
nm1373849,Robert Baer,1952,
nm0289048,Jennifer Fox,,
nm0434133,Georgia Kacandes,,
nm1218847,Antti Tarvainen,,
nm0754396,Joonas Saartamo,1980,
nm1221692,Johanna Rönnlöf,,
nm1221589,Timo Päiväsalo,,
nm0876726,Hannu Tuomainen,,
nm0481628,Atro Lahtela,1959,
nm1266824,Samuli Putro,1970,
nm1266944,Martti Salminen,,
nm0881410,Pekka Uotila,1958,
nm1789970,Addison Timlin,1991,
nm0405632,Mikael Håfström,1960,
nm1557908,James Siegel,1954,
nm0262935,Kate Evans,,
nm0365317,Sean Harris,1966,
nm0085997,Vas Blackwood,1962,
nm0132631,Ken Campbell,1941,2008
nm1247462,Christopher Smith,1970,
nm1129502,Jason Newmark,,
nm0942504,Joe Wright,1972,
nm0595738,Deborah Moggach,1948,
nm0432867,Peter Jurasik,1950,
nm0612621,Bill Mumy,1954,
nm1158211,Robert Webb,,
nm0680667,Nathan Phillips,1980,
nm0536476,Cassandra Magrath,,
nm1040961,Kestie Morassi,1978,
nm0418877,John Jarratt,1951,
nm0572562,Greg McLean,,
nm0509977,David Lightfoot,1960,2021
nm1451475,François Tétaz,,
nm0317216,Will Gibson,1966,2007
nm0050541,Jason Ballantine,1970,
nm0002493,Simon Bowles,,
nm0531933,Shauna Macdonald,1981,
nm0413238,Natalie Mendoza,1978,
nm0717157,Alex Reid,,
nm0611731,Saskia Mulder,1973,
nm1384503,Christian Colson,,
nm0843059,Eric Sykes,1923,2012
nm0329481,Ginnifer Goodwin,1978,
nm0143599,Johnny Cash,1932,2003
nm1789517,Patrick Carr,,
nm0378880,Wilson Jermaine Heredia,1971,
nm1170227,Jonathan Larson,1960,1996
nm0154716,Stephen Chbosky,1970,
nm1501050,Jonah Bobo,1997,
nm0894411,Patrice Vermette,1970,
nm0194788,Michel Côté,1950,2023
nm0343082,Marc-André Grondin,1984,
nm0698921,Danielle Proulx,1952,
nm1588828,Émile Vallée,,
nm0885249,Jean-Marc Vallée,1963,2021
nm1583617,François Boulay,,
nm1570770,Pierre Even,,
nm0433274,Paul Jutras,,
nm1871795,Henry Arce,,
nm0012948,Steve Agee,1969,
nm0692634,Brian Posehn,1966,
nm0528381,Liam Lynch,1970,
nm0381340,Heidi Herzon,,
nm1444313,Randy Sosin,,
nm1836572,Mark Williams,,
nm0063856,Rhet Bear,,
nm0428897,Morgan Jones,,
nm0083795,Eva Birthistle,1974,
nm2134798,Anna Jordan,,
nm0680568,Lara Phillips,,
nm0680779,Scott Phillips,1961,
nm0267511,Sean Faris,1982,
nm0578159,Alexander Melman,,
nm0728795,Paul Ritter,1966,2021
nm1461380,Laurence Dunmore,1965,
nm1461822,Stephen Jeffreys,1950,2018
nm0615540,Tony Musante,1936,2013
nm0758066,Enrico Maria Salerno,1926,1994
nm0719960,Eva Renzi,1944,2005
nm0113582,Fredric Brown,1906,1972
nm0928836,Gareth Wiley,1962,
nm1845700,Kais Nashif,1978,
nm1846124,Ali Suliman,1977,
nm0044073,Lubna Azabal,1973,
nm2351360,Hamza Abu-Aiaash,,
nm0009463,Hany Abu-Assad,1961,
nm1178208,Bero Beyer,1970,
nm0388293,Pierre Hodgson,,
nm0362844,Amir Harel,,
nm0577145,Gerhard Meixner,,
nm1670137,Georgie Henley,1995,
nm0608440,William Moseley,1987,
nm1342727,Skandar Keynes,1991,
nm0668754,Ann Peacock,,
nm0507000,C.S. Lewis,1898,1963
nm0088245,Jan Blenkin,,
nm1797214,Suzuka Ohgo,1993,
nm1006264,Arthur Golden,1956,
nm0829480,Jane Ann Stewart,,
nm0614318,Jack F. Murphy,1943,2013
nm0438271,Jessica Kaplan,1978,2003
nm1279593,Stewart Hall,,
nm0945228,Kazuo Yamada,,
nm0251177,Tatsuyoshi Ehara,1937,
nm0376091,Nick Hemming,,
nm0037401,Martin Arrowsmith,,
nm0089902,Dave Blant,,
nm0132363,Darren Campbell,,
nm0587920,Arlin Miller,,
nm1227576,Bryan Furst,,
nm1928781,Jonathan Brock,,
nm1633247,Jim Gilliam,,
nm0807953,Devin Smith,,
nm0876434,Kristy Tully,,
nm0203246,Boaz Davidson,1943,
nm0218172,Frank DeMartini,,
nm0000086,Louis de Funès,1914,1983
nm0111610,Claudio Brook,1927,1995
nm0661759,Andréa Parisy,1935,2014
nm0003340,Marcel Jullian,1922,2004
nm0845969,Georges Tabet,1905,1984
nm0845966,André Tabet,1902,1981
nm0005064,January Jones,1978,
nm1118769,Pierre-Ange Le Pogam,1955,
nm1065785,Tony Kushner,1956,
nm0427305,George Jonas,1935,2016
nm0834893,Susan Stroman,1954,
nm0446409,Glen Kelly,,
nm0443706,Stephen Kazmierski,,
nm0005031,Felicity Huffman,1962,
nm2092175,Andrea James,1967,
nm1053371,Duncan Tucker,,
nm0242253,Sebastian Dungan,1972,
nm0963211,Ben Cosgrove,,
nm0831557,Nicholas Stoller,1976,
nm0301416,Gerald Gaiser,1931,2003
nm0715915,Jed Rees,1970,
nm0088546,Ricky Blitt,,
nm1575914,Kimberly Simi,,
nm1094099,Will Young,1979,
nm1070948,David Rose,,
nm1747206,Kathy Rose,,
nm4157046,Sheila van Damm,1922,1987
nm1373338,Josef Illík,1919,2006
nm0092008,Jirina Bohdalová,1931,
nm0117505,Radoslav Brzobohatý,1932,2012
nm0649121,Gustav Opocenský,1920,1992
nm0392705,Miroslav Holub,1915,1999
nm0434189,Karel Kachyna,1924,2004
nm0698311,Jan Procházka,1929,1971
nm0935156,Ladislav Winkelhöfer,1923,
nm0892164,Karel Vejrík,1939,2010
nm0369739,Svatopluk Havelka,1925,2009
nm0716315,William Reeves,,
nm0389005,Linda Hoffman,,
nm0821192,Michael Stadvec,,
nm0181650,Hank Corwin,,
nm0452963,Q'orianka Kilcher,1990,
nm1400299,Mika Shinohara,,
nm1396121,Makoto Shinkai,1973,
nm0840555,Chihiro Suzuki,1977,
nm1672344,Yoshihiro Hagiwara,,
nm1399356,Tenmon,,
nm0259152,John Ericson,1926,2020
nm0278269,Charles G. Finney,1905,1984
nm0613439,Hiroshi Murai,,
nm0348138,Jiromasa Gunji,1905,1973
nm0796593,Enat Sidi,,
nm2077170,Devon Brown,,
nm2887755,Edward Bernard Green Jr.,,
nm1823216,Heidi Ewing,,
nm1823227,Rachel Grady,,
nm0569149,J.J. McGeehan,,
nm1601687,Marco Franzoni,1968,
nm0362474,Tony Hardmon,,
nm1461537,Beth Kono,,
nm12236841,Nam-mi Kang,,
nm3093662,Jeong-nam Choi,,
nm12236842,Hye-Sook Go,,
nm12236843,Bok-hwa Baek,,
nm1941029,Chung Seo-kyung,1975,
nm0423280,Young Wuk Cho,1962,
nm1021592,J.J. Harris,1951,2013
nm0574535,Jamie McShane,1966,
nm0128452,David Caffrey,1969,
nm1268290,Jeremy Drysdale,,
nm0543420,Frank Mannion,,
nm0593674,Richard G. Mitchell,,
nm0370914,Robert Hayes,,
nm0310177,Stéphanie Gaurier,1971,
nm0706220,Cyril Raffaelli,1974,
nm1042642,David Belle,1973,
nm0195049,Tony D'Amario,1960,2005
nm1098947,Bibi Naceri,,
nm2015555,Bastide Donny,,
nm1754777,Damien Roques,,
nm1898448,Eythor Gudjonsson,1968,
nm1319676,Barbara Nedeljakova,1979,
nm0109010,Chris Briggs,,
nm0149453,Milan Chadima,1974,
nm0182363,Tom Costain,1971,
nm0200601,Peter Dante,1968,
nm0329650,Nicholaus Goossen,1978,
nm0921516,Barry Wernick,,
nm0617009,Sophia Myles,1980,
nm0264857,Giannina Facio,1955,
nm0629538,Austin Nichols,1980,
nm1595280,James Gartner,1950,
nm1480450,Christopher Cleveland,,
nm0319619,Bettina Gilois,1961,2020
nm0067981,Sue Bea Montgomery,1958,
nm0249897,Cory Edwards,1968,
nm0250410,Todd Edwards,1971,
nm0498555,Tony Leech,1968,
nm1841157,Maurice Kanbar,1929,2022
nm0522464,David Lovegren,,
nm0192889,Tony Curran,1969,
nm0167708,David Coatsworth,,
nm0105019,Anita Brandt Burgoyne,,
nm0792888,Sheetal Sheth,,
nm0002253,John Carroll Lynch,1963,
nm0278087,Brian Finn,,
nm0526714,Dick Wei,1953,
nm0729374,Nicholas Rivera,,
nm3156163,Seiha Ohji,,
nm0609403,Masahiro Motoki,1965,
nm1116177,Michiko Kichise,,
nm1115244,Makoto Shiina,,
nm0299202,Yasuhiko Furusato,,
nm0620457,Toshiaki Nakazawa,,
nm1303433,John Abraham,1972,
nm0084443,Seema Biswas,1965,
nm1084553,Sarala Kariyawasam,1996,
nm0440604,Anurag Kashyap,1972,
nm0006246,A.R. Rahman,1967,
nm0298600,Hans Funck,1953,2014
nm1443396,Fabian Hinrichs,1974,
nm0374901,Alexander Held,1958,
nm0309404,Johanna Gastdorf,1959,
nm0745131,Marc Rothemund,1968,
nm0106937,Fred Breinersdorfer,1946,
nm0486311,Martin Langer,1959,
nm0319189,Robert Gillies,,
nm0713747,Iain Rea,,
nm1705720,Tessa Mitchell,,
nm0360322,Gary Hannam,,
nm0003016,John Gilbert,,
nm1461392,Joachim Rønning,1972,
nm1650283,Espen Sandberg,1971,
nm15637832,Edward Nogria,,
nm0369954,Keeley Hawes,1976,
nm1038177,Laurence Sterne,1713,1768
nm2206801,Edward Nogria,,
nm0896057,Scott Vickrey,,
nm0807278,Allison Smith,,
nm0199312,Eric Dane,1972,
nm0119514,Vincent Bugliosi,1934,2015
nm0313168,Curt Gentry,1931,2014
nm1150777,Damien Saccani,,
nm1680607,Mark Vahradian,,
nm0698346,Emily Procter,1968,
nm1157048,Zachary Levi,1980,
nm0104447,Christianna Brand,1907,1988
nm0912528,Malcolm-Jamal Warner,1970,
nm0548740,Robert Markowitz,1935,
nm0931492,R. Wayland Williams,1922,1997
nm0935541,Mary Elizabeth Winstead,1984,
nm0581365,Ryan Merriman,1983,
nm0424481,Alexz Johnson,1986,
nm0112001,Golden Brooks,1970,
nm1692812,Fuzzy Fantabulous,,
nm1065402,Sanaa Hamri,,
nm0877701,Kriss Turner,,
nm0005012,Lauryn Hill,1975,
nm0004721,Erykah Badu,1971,
nm1369975,Mustafa Abuelhija,,
nm0284577,Julie Fong,,
nm2011709,Cory Smith,,
nm1023204,Ben Davis,1961,
nm0662530,Ol Parker,1969,
nm0050183,Sophie Balhetchet,,
nm1100344,Andro Steinborn,1968,
nm0759167,Michael Saltzman,,
nm0919798,Frank Welker,1946,
nm0639965,Matthew O'Callaghan,,
nm1597712,Margret Rey,1906,1996
nm1640030,H.A. Rey,1898,1977
nm0775455,Carly Schroeder,1990,
nm2147635,Joe Forte,,
nm1556320,Katie Cassidy,1986,
nm1935086,Tessa Thompson,1983,
nm0908411,Jake Wade Wall,,
nm1173522,Jo Willems,,
nm1862705,Hunter Richards,,
nm0205684,Paul Bateman Davis-Miller,1962,
nm0863659,Bonnie Timmermann,,
nm1454234,The Crystal Method,,
nm0488970,Darrell Larson,1950,
nm1452688,Adam Rapp,1968,
nm0199079,P. Jennifer Dana,,
nm0465800,David Koplan,,
nm0756944,Susumu Saji,,2001
nm1291227,Moon Bloodgood,1975,
nm0226547,David DiGilio,,
nm0410945,Toshirô Ishidô,1932,2011
nm0475542,Koreyoshi Kurahara,1927,2002
nm0633986,Tatsuo Nogami,,2013
nm0968405,Adam Campbell,1980,
nm0947317,William Yeh,,
nm1669663,Sebastien Andrieu,1978,
nm1298625,Pauline Chan,,
nm1517976,Chris Pine,1980,
nm1027847,Samaire Armstrong,1980,
nm0364423,Amy Harris,1971,
nm0068338,Kristen Bell,1980,
nm0814517,Jim Sonzero,,
nm1242522,Ray Wright,,
nm0184937,Brian Cox,,
nm0827735,Jenna Stern,1967,
nm0921013,Richard Wenk,1956,
nm0256542,Randall Emmett,1971,
nm0103537,Terry Bradshaw,1948,
nm0040022,Tom J. Astle,1960,
nm0256079,Matt Ember,1961,
nm1219736,Craig Kyle,1971,
nm1225431,Justin Gross,,
nm0217221,Grey Griffin,1973,
nm0941404,Marc Worden,1976,
nm0307139,Steven E. Gordon,1960,
nm0724436,Bob Richardson,,
nm1080564,Greg Johnson,,
nm1000858,Lori Forte,,
nm2186362,Jim Hecht,1975,
nm0266899,John Fante,1909,1983
nm1447370,Don Granger,,
nm0574625,James McTeigue,,
nm2331222,David Lloyd,1950,
nm1377561,Laura Ramsey,1982,
nm1475594,Channing Tatum,1980,
nm0275698,Andy Fickman,1963,
nm1894168,Ewan Leslie,,
nm0322159,Dana E. Glauberman,,
nm0526406,Joan Lunden,1950,
nm0718646,Jason Reitman,1977,
nm1740772,Christopher Buckley,1952,
nm1616294,David O. Sacks,,
nm0541514,T.J. Mancini,,
nm1868954,Robert J. McCrea,,
nm1754593,Bob DeBrino,1951,
nm1897957,Russell Gewirtz,,
nm1486670,Lance Gewer,,
nm1970113,Presley Chweneyagae,1984,
nm1708171,Mothusi Magano,1979,
nm1987447,Israel Matseke-Zulu,,
nm1965907,Terry Pheto,1981,
nm0004303,Gavin Hood,1963,
nm0297538,Athol Fugard,1932,
nm0297317,Peter Fudakowski,1954,
nm0378364,Paul Hepker,,
nm0453179,Mark Kilian,,
nm0731075,Emma Roberts,1991,
nm1685658,JoJo,1990,
nm0668139,Sara Paxton,,
nm1416330,Jake McDorman,1986,
nm0020491,Elizabeth Allen Rosenbaum,,
nm1735367,John Quaintance,1971,
nm0372587,Charlie Heath,,
nm0244193,Shevonne Durkin,1969,
nm0782033,Henry Seggerman,,
nm0035795,Lee Armstrong,1970,
nm0218555,John DeMita,,
nm0872062,Brian Trenchard-Smith,1946,
nm0239490,David DuBos,,
nm0313258,Jeff Geoffray,,
nm0430943,Walter Josten,,
nm0855098,Dennis Michael Tenney,,
nm0419209,Brent Jasmer,1965,
nm0172385,Jessica Collins,1971,
nm0801838,Guy Siner,1947,
nm0695446,Dennis A. Pratt,,
nm0405396,Janne Hyytiäinen,1968,
nm0433519,Maria Järvenhelmi,1975,
nm0374685,Maria Heiskanen,1970,
nm0463568,Ilkka Koivula,1966,
nm0211087,Emilie de Ravin,1981,
nm0452929,Craig Kilborn,1962,
nm1783716,Rupert Murray,1969,
nm1848098,Beadie Finzi,,
nm2246114,Mukul Patel,,
nm0051972,Lance Bangs,1972,
nm0835822,Orlando Stuart,,
nm2219678,Tony Brook,,
nm0091686,Hagen Bogdanski,1965,
nm0462407,Sebastian Koch,1962,
nm0003697,Florian Henckel von Donnersmarck,1973,
nm0073875,Quirin Berg,1978,
nm0927270,Max Wiedemann,1977,
nm1098869,Stéphane Moucha,,
nm0645787,Hajime Okumura,,
nm0469027,Minako Katsuki,,
nm0407426,Ichirô Ikeda,,
nm1250332,Tadaaki Yamazaki,,
nm1143207,Haruhiko Ôyabu,,
nm0473536,Keinosuke Kubo,,
nm0212832,Swizz Beatz,1978,
nm1861624,Yaya DaCosta,1982,
nm0295107,Liz Friedlander,1970,
nm0396817,Dianne Houston,1954,
nm1895845,Daniel Johnston,1961,2019
nm0275418,Jeff Feuerzeig,,
nm0698335,Fortunato Procopio,,
nm0399279,Tyler Hubby,,
nm0636146,Nadine Nortier,1948,
nm0136487,Marie Cardinal,1929,2001
nm0405695,Paul Hébert,1924,2017
nm0470420,Robert Kravis,,
nm1429512,Jason Smilovic,,
nm0663415,Salvador Parra,,
nm0692391,Blanca Portillo,1963,
nm1551130,Keke Palmer,1993,
nm0040328,Doug Atchison,,
nm0401584,Nancy Hult Ganis,,
nm0515766,Danny Llewelyn,,
nm1803515,Michael Romersa,,
nm0798621,Sara Silveira,,
nm0763928,Rodrigo Santoro,1975,
nm0060584,Othon Bastos,1933,
nm0457327,Cássia Kis,1958,
nm1062710,Dani Nefussi,,
nm1738698,Laís Bodanzky,1969,
nm0093252,Luiz Bolognesi,1966,
nm1004118,Austregésilo Carrano,1957,2008
nm0347775,Caio Gullane,,
nm0801051,Jimmi Simpson,1975,
nm0068587,William Brent Bell,,
nm1834343,Matthew Peterman,1975,
nm0772283,Peter Schlessel,,
nm1544103,Stan Collymore,1971,
nm0863293,Jodie Lynn Tillen,,
nm0426059,Rian Johnson,1973,
nm0074851,Ram Bergman,,
nm0558933,Mark G. Mathis,,
nm1791103,Nathan Johnson,1976,
nm0814516,Michael Sonye,1954,
nm0165471,Eric Clawson,,
nm0231951,Jamie Donahue,,
nm0063979,Brett Beardslee,,
nm0817262,Wendy Speake,,
nm0757507,Paul Salamoff,1971,
nm0360936,Kirk Edward Hansen,1959,1999
nm0220031,Jared DePasquale,1971,
nm0369431,Haunted Garage,,
nm0095696,Emily Booth,1976,
nm1772676,Jamie Honeybourne,,
nm1535803,Samuel Butler,1935,
nm1073636,Jodie Shaw,,
nm0922115,Jake West,1972,
nm0219613,Tim Dennison,,
nm0920392,Richard Wells,,
nm0812610,Jim Solan,,
nm0420935,Neil Jenkins,,
nm8152917,Matthew Wispy Clarke,,
nm0225269,Kirby Dick,1952,
nm0772907,Eddie Schmidt,,
nm1121472,Matt Patterson,,
nm0353248,Shana Hagan,,
nm0990310,Kirsten Johnson,1965,
nm0006777,John Axelrad,,
nm0860065,Don Thompson,,
nm0713412,Patrick Raynal,,
nm1466691,Christian Volckman,,
nm0478799,Alexandre de La Patellière,1971,
nm1141181,Matthieu Delaporte,1971,
nm0693898,Jean-Bernard Pouy,,
nm0111370,Elena Bromund,1969,
nm0406099,Henry Hübchen,1947,
nm0255678,Hannelore Elsner,1942,2019
nm0854896,Golda Tencer,1949,
nm0506374,Dani Levy,1957,
nm2164562,Holger Franke,1942,
nm0825288,Manuela Stehr,1957,
nm0466962,Carl-Friedrich Koschnick,1949,
nm0429122,Rickie Lee Jones,1954,
nm0132301,Christian Campbell,1972,
nm0614441,Kevin Murphy,,
nm0836081,Dan Studney,,
nm0543265,David Manning,1973,
nm0180411,Abbie Cornish,1982,
nm0118983,Tom Budge,1982,
nm0035462,Neil Armfield,1955,
nm1729294,Luke Davies,1962,
nm0277838,Margaret Fink,1933,
nm0792431,Emile Sherman,,
nm1057666,Paul Charlier,,
nm0479968,Robert Lach,1901,1971
nm0923377,Ruth Weyher,1901,1983
nm0345094,Ilka Grüning,1876,1964
nm0872465,Jack Trevor,1893,1976
nm0655065,Georg Wilhelm Pabst,1885,1967
nm0008948,Karl Abraham,1877,1925
nm0627056,Hans Neumann,,
nm0743321,Colin Ross,1885,1945
nm0755150,Hanns Sachs,,
nm0300229,Igor Gabriel,,
nm1918862,Déborah François,1987,
nm1924710,Jérémie Segard,,
nm0294654,Denis Freyd,,
nm0236549,Marie-Hélène Dozo,,
nm0053456,Richard Barber,,
nm11508431,Yusuf Baran Bilgic,,
nm0360137,James Hanlon,1966,
nm1150227,Gédéon Naudet,1970,
nm1150228,Jules Naudet,1973,
nm1512799,Tom Forman,,
nm0437241,Greg Kandra,,
nm1879532,Harry Escott,1976,
nm0680983,Elliot Page,1987,
nm1230874,Odessa Rae,,
nm1720541,David Slade,1969,
nm0625198,Brian Nelson,,
nm0129765,Michael Caldwell,,
nm0383370,David Higgins,,
nm1715648,Richard Hutton,,
nm0431929,Tony Judge,,
nm0445087,Garrison Keillor,1942,
nm0493855,Ken LaZebnik,1954,
nm0037853,Wren Arthur,,
nm0519456,Eva Longoria,1975,
nm1216320,Marcy Drogin,,
nm1134267,Bill Wolkoff,,
nm0931727,Steve 'Spaz' Williams,1963,
nm1168522,Akira Yamaoka,1968,
nm0390229,Laurie Holden,1969,
nm0583948,Andrew Miano,,
nm0249291,Joel Edgerton,1974,
nm0005322,Sarah-Jane Potts,1976,
nm0740383,Jemima Rooper,1981,
nm0418982,Julian Jarrold,1960,
nm0213017,Geoff Deane,,
nm0428923,Nathan Jones,1969,
nm1703576,Xing Jin,1967,
nm2215578,Napalee,,
nm2216270,Piyaros Thongdee,,
nm2218508,Joe Wannapin,,
nm1346477,Kongdej Jaturanrasamee,,
nm0155693,Kristin Chenoweth,1968,
nm0059654,David Alan Basche,1968,
nm1880888,Olivia Thirlby,1986,
nm1154919,Liza Colón-Zayas,1963,
nm1838836,J.J. Johnson,,
nm0193274,Bruce Curtis,,
